시군구,번지,본번,부번,건물명,전월세구분,전용면적,계약년월,계약일,보증금,월세,층,건축년도,도로명
부산광역시 남구 대연동,1501-7,1501,0007,HI-ONE,전세,18.9,202112,17,6000,0,2,2012,못골번영로59번길 4
부산광역시 남구 대연동,1501-7,1501,0007,HI-ONE,전세,22.71,202112,23,8000,0,2,2012,못골번영로59번길 4
부산광역시 남구 대연동,1501-7,1501,0007,HI-ONE,전세,22.71,202202,27,9500,0,3,2012,못골번영로59번길 4
부산광역시 남구 대연동,1501-7,1501,0007,HI-ONE,월세,14.09,202203,6,1000,27,5,2012,못골번영로59번길 4
부산광역시 남구 대연동,1501-7,1501,0007,HI-ONE,전세,20.77,202204,25,8000,0,3,2012,못골번영로59번길 4
부산광역시 남구 대연동,1501-7,1501,0007,HI-ONE,전세,22.71,202205,14,6000,0,5,2012,못골번영로59번길 4
부산광역시 남구 대연동,43-54,0043,0054,IVY,월세,24.11,202201,11,1500,28,3,2010,용소로21번길 67
부산광역시 남구 대연동,43-54,0043,0054,IVY,월세,22.27,202201,16,500,27,2,2010,용소로21번길 67
부산광역시 남구 대연동,39-31,0039,0031,J-city,월세,18.15,202202,10,1000,40,9,2014,용소로7번길 63-4
부산광역시 남구 대연동,39-31,0039,0031,J-city,월세,18.15,202202,12,1000,40,8,2014,용소로7번길 63-4
부산광역시 남구 대연동,1723-29,1723,0029,M-허브,월세,26.49,202112,29,1000,33,2,2008,유엔로157번가길 71
부산광역시 남구 대연동,1504-11,1504,0011,MORHOUSEⅢ,전세,16.035,202112,2,4500,0,3,2017,못골번영로59번길 3
부산광역시 남구 대연동,1504-11,1504,0011,MORHOUSEⅢ,전세,19.399,202202,15,7000,0,2,2017,못골번영로59번길 3
부산광역시 남구 대연동,1504-11,1504,0011,MORHOUSEⅢ,전세,16.035,202204,15,5000,0,3,2017,못골번영로59번길 3
부산광역시 남구 대연동,1750-25,1750,0025,Q갤러리,월세,17.69,202112,9,1500,41,6,2012,유엔평화로10번길 28
부산광역시 남구 대연동,345-6,0345,0006,S2갤러리,월세,14.327,202111,29,2000,40,2,2017,수영로250번길 41
부산광역시 남구 대연동,345-6,0345,0006,S2갤러리,월세,15.447,202202,3,2000,28,4,2017,수영로250번길 41
부산광역시 남구 대연동,345-6,0345,0006,S2갤러리,월세,16.646,202202,4,1000,59,3,2017,수영로250번길 41
부산광역시 남구 대연동,1479-6,1479,0006,SK드림피아,월세,29.41,202203,6,500,40,5,2005,못골번영로60번길 10
부산광역시 남구 대연동,43-58,0043,0058,SOHO,월세,18.62,202202,15,300,31,2,2010,용소로21번길 65
부산광역시 남구 대연동,43-64,0043,0064,foret,월세,12.67,202111,1,3000,25,4,2013,용소로19번길 68
부산광역시 남구 대연동,43-64,0043,0064,foret,월세,14.07,202202,7,5000,10,4,2013,용소로19번길 68
부산광역시 남구 대연동,43-64,0043,0064,foret,월세,14.07,202202,7,5000,10,4,2013,용소로19번길 68
부산광역시 남구 대연동,43-64,0043,0064,foret,월세,12.67,202202,12,3000,27,2,2013,용소로19번길 68
부산광역시 남구 대연동,1730-14,1730,0014,new꿈에그린,전세,19.03,202112,24,5000,0,2,2012,유엔평화로9번길 43
부산광역시 남구 대연동,852-11,0852,0011,sk빌원룸,전세,18.52,202111,18,4000,0,3,2003,유엔평화로47번길 95
부산광역시 남구 대연동,852-11,0852,0011,sk빌원룸,전세,19.22,202112,24,4500,0,3,2003,유엔평화로47번길 95
부산광역시 남구 대연동,852-11,0852,0011,sk빌원룸,전세,18.52,202201,26,4500,0,2,2003,유엔평화로47번길 95
부산광역시 남구 대연동,852-11,0852,0011,sk빌원룸,전세,18.52,202202,4,4500,0,2,2003,유엔평화로47번길 95
부산광역시 남구 대연동,852-11,0852,0011,sk빌원룸,전세,19.22,202203,10,4500,0,3,2003,유엔평화로47번길 95
부산광역시 남구 대연동,1750-2,1750,0002,s갤러리,월세,16.725,202201,6,6000,15,3,2012,유엔평화로10번길 26
부산광역시 남구 대연동,1732-14,1732,0014,villade금양,월세,13.1,202112,12,200,34,4,2018,유엔평화로13번길 34
부산광역시 남구 대연동,1732-14,1732,0014,villade금양,월세,13.1,202202,12,2000,29,2,2018,유엔평화로13번길 34
부산광역시 남구 대연동,1732-14,1732,0014,villade금양,월세,12.62,202202,27,2000,30,4,2018,유엔평화로13번길 34
부산광역시 남구 대연동,50-43,0050,0043,가경원룸,월세,15.68,202111,19,500,30,3,2001,수영로334번길 56-8
부산광역시 남구 대연동,50-43,0050,0043,가경원룸,월세,15.68,202202,19,300,30,2,2001,수영로334번길 56-8
부산광역시 남구 대연동,509-5,0509,0005,가람하우스,월세,17.195,202202,20,2000,27,5,2015,용소로34번길 14
부산광역시 남구 대연동,509-5,0509,0005,가람하우스,월세,19.995,202202,20,2000,27,2,2015,용소로34번길 14
부산광역시 남구 대연동,509-5,0509,0005,가람하우스,월세,18.615,202205,16,2000,27,5,2015,용소로34번길 14
부산광역시 남구 대연동,67-15,0067,0015,경창엘원룸,월세,15.24,202203,7,300,29,3,2002,용소로8번길 33
부산광역시 남구 대연동,50-41,0050,0041,경해원룸,전세,20.2,202205,11,4800,0,1,2002,수영로334번길 52-9
부산광역시 남구 대연동,874-18,0874,0018,골든레이크,월세,22.347,202202,12,500,35,5,2012,유엔평화로29번길 67
부산광역시 남구 대연동,874-18,0874,0018,골든레이크,월세,22.347,202203,4,500,35,4,2012,유엔평화로29번길 67
부산광역시 남구 대연동,333-6,0333,0006,골든파크(333-6),월세,13.96,202202,17,500,30,3,2012,수영로250번길 9
부산광역시 남구 대연동,333-6,0333,0006,골든파크(333-6),월세,15.4,202202,20,500,30,2,2012,수영로250번길 9
부산광역시 남구 대연동,1733-2,1733,0002,광동빌라(1733-2),월세,72.08,202112,20,3000,55,4,2000,유엔평화로17번길 42
부산광역시 남구 대연동,1463-6,1463,0006,광화원룸,월세,20.915,202203,4,100,22,2,2002,못골번영로 36
부산광역시 남구 대연동,892-9,0892,0009,굿모닝,월세,46.22,202111,11,10000,38,4,2012,천제등로 59-20
부산광역시 남구 대연동,892-9,0892,0009,굿모닝,월세,41.54,202203,22,7000,45,2,2012,천제등로 59-20
부산광역시 남구 대연동,892-9,0892,0009,굿모닝,월세,41.54,202205,3,10000,25,3,2012,천제등로 59-20
부산광역시 남구 대연동,50-45,0050,0045,굿모닝원룸,월세,20.46,202111,2,300,28,3,2002,수영로334번길 56
부산광역시 남구 대연동,50-45,0050,0045,굿모닝원룸,월세,16.23,202202,25,500,23,2,2002,수영로334번길 56
부산광역시 남구 대연동,555-31,0555,0031,그랑피아,월세,16.385,202202,5,300,30,5,2013,유엔로215번길 38
부산광역시 남구 대연동,555-31,0555,0031,그랑피아,월세,15.965,202202,11,500,31,2,2013,유엔로215번길 38
부산광역시 남구 대연동,563-4,0563,0004,그레이스힐,월세,14.44,202202,4,300,29,2,2012,유엔평화로47번길 153-23
부산광역시 남구 대연동,563-4,0563,0004,그레이스힐,월세,22.62,202202,5,1000,28,4,2012,유엔평화로47번길 153-23
부산광역시 남구 대연동,50-3,0050,0003,그린나래빌,월세,16.26,202202,19,500,33,4,2011,용소로19번길 40
부산광역시 남구 대연동,635-12,0635,0012,그린빌,월세,38.38,202111,26,1000,63,2,2006,유엔평화로29번길 89
부산광역시 남구 대연동,635-12,0635,0012,그린빌,월세,23.12,202201,11,300,37,3,2006,유엔평화로29번길 89
부산광역시 남구 대연동,31-4,0031,0004,그린원룸,월세,22.79,202112,3,100,25,4,2002,용소로21번길 129
부산광역시 남구 대연동,572-45,0572,0045,그린피아,월세,14.36,202201,10,1000,34,3,2013,용소로64번길 35-1
부산광역시 남구 대연동,572-45,0572,0045,그린피아,월세,19.61,202201,15,1000,45,5,2013,용소로64번길 35-1
부산광역시 남구 대연동,1555-10,1555,0010,글로리아트빌A,전세,59.67,202204,26,13000,0,2,2012,못골번영로71번길 32
부산광역시 남구 대연동,1555-11,1555,0011,글로리아트빌B,월세,15.05,202202,8,300,30,2,2012,못골번영로71번길 28
부산광역시 남구 대연동,1798-12,1798,0012,금광그린(1798-12),월세,50.66,202201,13,1500,30,3,1997,진남로96번나길 12
부산광역시 남구 대연동,1173-97,1173,0097,금광아트B,전세,71.88,202202,26,9000,0,2,1997,유엔로96번길 36
부산광역시 남구 대연동,884-1,0884,0001,금양타워빌비동,전세,54.32,202202,16,18000,0,2,2014,유엔로157번길 41
부산광역시 남구 대연동,875-15,0875,0015,금양힐타워,월세,29.27,202202,19,500,28,3,2010,유엔로157번길 50
부산광역시 남구 대연동,346-6,0346,0006,까르띠움,월세,13.5,202202,10,300,30,3,2012,수영로250번길 45-9
부산광역시 남구 대연동,346-6,0346,0006,까르띠움,월세,12.92,202202,17,500,30,3,2012,수영로250번길 45-9
부산광역시 남구 대연동,879-1,0879,0001,꽃안빌,전세,22.37,202202,13,4200,0,2,2003,유엔로169번길 9
부산광역시 남구 대연동,879-1,0879,0001,꽃안빌,전세,21.76,202203,1,5000,0,2,2003,유엔로169번길 9
부산광역시 남구 대연동,879-1,0879,0001,꽃안빌,전세,46.59,202205,17,5000,0,4,2003,유엔로169번길 9
부산광역시 남구 대연동,910-6,0910,0006,꿈에그린,전세,16.76,202111,21,5000,0,5,2010,수영로266번길 82
부산광역시 남구 대연동,910-6,0910,0006,꿈에그린,전세,20.01,202112,31,5000,0,4,2010,수영로266번길 82
부산광역시 남구 대연동,910-6,0910,0006,꿈에그린,전세,20.01,202202,4,5000,0,5,2010,수영로266번길 82
부산광역시 남구 대연동,910-6,0910,0006,꿈에그린,월세,16.76,202202,9,500,29,4,2010,수영로266번길 82
부산광역시 남구 대연동,1733-14,1733,0014,나들목,월세,28.75,202203,28,50,25,4,2009,유엔로169번길 67
부산광역시 남구 대연동,1752-2,1752,0002,나르샤,월세,57.23,202112,29,100,25,4,2009,유엔평화로4번길 50
부산광역시 남구 대연동,1752-2,1752,0002,나르샤,월세,52.9,202201,15,100,25,4,2009,유엔평화로4번길 50
부산광역시 남구 대연동,901-8,0901,0008,남경조은,월세,46.5,202111,15,2000,40,2,2003,천제등로46번길 9
부산광역시 남구 대연동,901-8,0901,0008,남경조은,월세,46.5,202111,15,2000,40,2,2003,천제등로46번길 9
부산광역시 남구 대연동,1732-8,1732,0008,남경크리스탈3,월세,108.75,202203,15,5000,50,1,1992,유엔평화로13번길 38
부산광역시 남구 대연동,50-42,0050,0042,남광원룸,월세,21.54,202202,12,300,35,3,2001,수영로334번길 56-10
부산광역시 남구 대연동,50-42,0050,0042,남광원룸,월세,21.01,202205,12,250,29,5,2001,수영로334번길 56-10
부산광역시 남구 대연동,1723-23,1723,0023,내사랑빌,월세,20.64,202202,19,500,24,4,2002,유엔로157번나길 62
부산광역시 남구 대연동,1723-23,1723,0023,내사랑빌,월세,28.8,202202,20,500,35,2,2002,유엔로157번나길 62
부산광역시 남구 대연동,336-12,0336,0012,노벨하우스,월세,13.94,202201,14,100,30,1,2009,수영로250번길 27
부산광역시 남구 대연동,336-12,0336,0012,노벨하우스,월세,13.47,202202,26,200,30,2,2009,수영로250번길 27
부산광역시 남구 대연동,543-13,0543,0013,노블하우스,전세,12.22,202111,3,5000,0,5,2012,용소로46번길 17
부산광역시 남구 대연동,543-13,0543,0013,노블하우스,월세,14.74,202203,8,200,30,2,2012,용소로46번길 17
부산광역시 남구 대연동,635-16,0635,0016,논두렁꿩알,월세,16.38,202201,10,2000,30,2,2010,유엔로157번길 60
부산광역시 남구 대연동,635-16,0635,0016,논두렁꿩알,월세,16.49,202202,23,300,36,4,2010,유엔로157번길 60
부산광역시 남구 대연동,1721-3,1721,0003,누리마루빌,월세,18.28,202201,22,500,35,4,2006,유엔평화로17번길 105
부산광역시 남구 대연동,1721-3,1721,0003,누리마루빌,월세,18.69,202202,13,500,35,3,2006,유엔평화로17번길 105
부산광역시 남구 대연동,1726-21,1726,0021,누리빌(1726-21),월세,15.35,202112,22,300,30,2,2014,유엔평화로17번길 59
부산광역시 남구 대연동,1723-31,1723,0031,뉴욕원룸,월세,18.24,202112,22,1000,30,3,2013,유엔로157번가길 69
부산광역시 남구 대연동,1723-31,1723,0031,뉴욕원룸,월세,19.61,202201,8,1000,31,5,2013,유엔로157번가길 69
부산광역시 남구 대연동,1723-31,1723,0031,뉴욕원룸,월세,18.24,202202,8,1000,30,2,2013,유엔로157번가길 69
부산광역시 남구 대연동,1723-31,1723,0031,뉴욕원룸,월세,16.516,202202,22,500,32,4,2013,유엔로157번가길 69
부산광역시 남구 대연동,33-14,0033,0014,늘조은집,전세,18.72,202201,10,6300,0,5,2011,용소로19번길 81
부산광역시 남구 대연동,43-6,0043,0006,닛시빌,월세,18.37,202201,18,1000,25,3,2011,용소로19번길 54
부산광역시 남구 대연동,542-9,0542,0009,다보빌,월세,15.84,202202,4,300,35,3,2011,수영로266번길 109
부산광역시 남구 대연동,874-19,0874,0019,다솜빌,월세,13.77,202201,12,200,35,3,2012,유엔로157번가길 42
부산광역시 남구 대연동,1730-16,1730,0016,다온빌,월세,57.15,202201,5,8000,40,4,2016,유엔평화로9번길 41
부산광역시 남구 대연동,1723-7,1723,0007,단디빌,월세,35.63,202111,28,500,30,2,2008,유엔로157번나길 64
부산광역시 남구 대연동,1723-7,1723,0007,단디빌,월세,44.1,202202,20,300,30,4,2008,유엔로157번나길 64
부산광역시 남구 대연동,871-24,0871,0024,단디파크,월세,16.38,202111,30,200,30,3,2010,용소로64번길 107
부산광역시 남구 대연동,987-85,0987,0085,단디하나빌,월세,17.83,202205,19,1000,35,2,2011,유엔평화로22번길 31-4
부산광역시 남구 대연동,550-11,0550,0011,대경오피스텔,월세,24.04,202111,29,1000,30,2,2012,유엔로215번길 42
부산광역시 남구 대연동,550-11,0550,0011,대경오피스텔,월세,39.06,202112,26,3000,33,3,2012,유엔로215번길 42
부산광역시 남구 대연동,31-6,0031,0006,대동레미안,월세,18.84,202202,19,500,32,2,2014,용소로13번길 104
부산광역시 남구 대연동,31-6,0031,0006,대동레미안,월세,15.11,202202,19,500,38,2,2014,용소로13번길 104
부산광역시 남구 대연동,1543-36,1543,0036,대동레미안2,월세,59.08,202201,17,17000,20,2,2012,진남로 82-16
부산광역시 남구 대연동,877-24,0877,0024,대동레미안2차,월세,19.97,202203,7,500,32,3,2008,유엔로157번길 30
부산광역시 남구 대연동,877-24,0877,0024,대동레미안2차,월세,19.97,202203,19,500,32,4,2008,유엔로157번길 30
부산광역시 남구 대연동,1463-5,1463,0005,대동레미안3원룸,월세,15.02,202202,5,300,41,2,2012,진남로 54
부산광역시 남구 대연동,1463-5,1463,0005,대동레미안3원룸,월세,21.93,202202,9,8000,10,4,2012,진남로 54
부산광역시 남구 대연동,1804-26,1804,0026,대동레미안4,전세,51.26,202112,20,17000,0,3,2012,진남로 90-1
부산광역시 남구 대연동,1804-26,1804,0026,대동레미안4,전세,51.68,202203,30,17850,0,4,2012,진남로 90-1
부산광역시 남구 대연동,1804-26,1804,0026,대동레미안4,전세,51.26,202204,6,17850,0,2,2012,진남로 90-1
부산광역시 남구 대연동,1500-23,1500,0023,대동레미안5,월세,34.17,202111,19,2000,55,2,2014,못골번영로 77
부산광역시 남구 대연동,1500-23,1500,0023,대동레미안5,전세,34.17,202201,5,14000,0,4,2014,못골번영로 77
부산광역시 남구 대연동,1500-23,1500,0023,대동레미안5,전세,51.18,202203,10,18000,0,5,2014,못골번영로 77
부산광역시 남구 대연동,1500-23,1500,0023,대동레미안5,전세,52.08,202203,12,19000,0,3,2014,못골번영로 77
부산광역시 남구 대연동,1500-23,1500,0023,대동레미안5,전세,52.08,202205,11,19000,0,3,2014,못골번영로 77
부산광역시 남구 대연동,873-1,0873,0001,대면백화맨션(873-1),전세,84.05,202111,27,20000,0,1,1984,유엔로183번길 41
부산광역시 남구 대연동,873-1,0873,0001,대면백화맨션(873-1),전세,84.05,202202,3,20000,0,1,1984,유엔로183번길 41
부산광역시 남구 대연동,873-1,0873,0001,대면백화맨션(873-1),전세,84.05,202203,30,19000,0,1,1984,유엔로183번길 41
부산광역시 남구 대연동,335-13,0335,0013,대박골드빌,월세,28.39,202202,19,500,30,3,2010,수영로250번길 11-20
부산광역시 남구 대연동,335-13,0335,0013,대박골드빌,전세,28.67,202202,26,4000,0,2,2010,수영로250번길 11-20
부산광역시 남구 대연동,1479-12,1479,0012,대박그랜드빌,전세,16.96,202111,4,5500,0,4,2010,못골번영로60번길 6
부산광역시 남구 대연동,1479-12,1479,0012,대박그랜드빌,전세,19.24,202111,21,5500,0,2,2010,못골번영로60번길 6
부산광역시 남구 대연동,1479-12,1479,0012,대박그랜드빌,전세,16.96,202111,26,5500,0,2,2010,못골번영로60번길 6
부산광역시 남구 대연동,1479-12,1479,0012,대박그랜드빌,전세,19.24,202112,10,5800,0,4,2010,못골번영로60번길 6
부산광역시 남구 대연동,1479-12,1479,0012,대박그랜드빌,전세,19.24,202202,8,6200,0,3,2010,못골번영로60번길 6
